UUID,UGID,Game Name,Rating
3fde1156-545c-4582-867e-98bb17a70234,9f174375-52b0-415f-b980-88537c3cbf2b,Blizzard Arcade Collection,1
86b32a63-53cc-4429-b9b4-ec66ab043d1d,9f174375-52b0-415f-b980-88537c3cbf2b,Blizzard Arcade Collection,7
31c9b360-ba27-4a2a-9f27-c4bb727037a5,798d7941-fbbc-463c-9987-acf115ae4fa1,Block-a-Pix Deluxe,5
d2570363-d4ce-42ce-80de-6e2b41b1a879,798d7941-fbbc-463c-9987-acf115ae4fa1,Block-a-Pix Deluxe,2
b01bbe61-abe5-42b9-a0ca-dda3aa587db2,0ad29a75-7516-4caf-9749-d9d2dd112199,Blood & Truth,8
e3bd26a0-1b9b-4f5a-a7fc-a13117cb7e42,0ad29a75-7516-4caf-9749-d9d2dd112199,Blood & Truth,2
409e86b8-7c2c-49f7-a410-e1e1f7521083,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,6
4aa3777f-715e-4589-afe1-a4e7305f1da9,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,6
81374d79-3500-4b5d-a8c2-6c1cac37781f,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,1
8147a8e2-8c45-4c74-8ec3-bb9f9d9d738d,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,5
89d0bc37-6091-4878-af08-0d15d56635f4,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,1
8b2c8d8f-5359-490e-9066-3403954f7b95,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,9
b662c164-209d-4409-8510-7933d27dac1e,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,8
c643f7a2-42bd-486a-b4f9-ccf733e77d67,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,3
c7aca6bb-3a6e-406b-9e33-8c730d3b31cc,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,9
ccd2eed2-bc74-4d7f-a460-627727adf9d5,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,6
d40a8d7a-a842-4b49-8d35-b69b4258f071,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,6
de4d8bbf-2bf2-44a9-b1c8-59edc655f81e,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,3
e703f45b-6523-4c99-8566-3ce7775cb73e,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,7
e9e54bba-d975-4ad1-a3e1-805edfecb23e,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,9
f61e7a5a-b1ec-4420-85ca-c08e5c1cdd8e,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,1
f6c7d670-602b-4a84-8b28-b0042789467a,39805eaf-0ec2-4f8f-851f-93a41d594155,Blood Bowl 2,6
4fcef2e7-db95-4d22-8908-a22b4a8f6a92,3ba992ef-6715-42fc-8894-98fa52104543,Blood Bowl 2: Legendary Edition,3
ac70d36f-2d6f-450a-9c5b-d4f65ecf6120,3ba992ef-6715-42fc-8894-98fa52104543,Blood Bowl 2: Legendary Edition,8
726b0944-f606-4ce9-88a0-c32d290954ff,29f2ec1f-275c-42f9-8077-c222631dfa9f,Blood Bowl 2: Official Expansion,4
ab2ac964-b3c8-4888-87d8-ebb161ddf9ab,29f2ec1f-275c-42f9-8077-c222631dfa9f,Blood Bowl 2: Official Expansion,6
153c5647-b242-4e62-a4d8-4017b9a956cd,ba905b77-f80b-47c4-9907-ff4f81d7dc7f,Blood Waves,2
9465f44a-072e-4e2a-a656-c253278b5287,ba905b77-f80b-47c4-9907-ff4f81d7dc7f,Blood Waves,7
0e6a6a7b-750d-4c5b-a603-9b3ed0c8e2ea,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,3
15886723-4e46-497f-8a7e-ce4763b93c23,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,2
2ecd9aba-02e8-4eec-9771-4b3a87e79ff4,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,4
34166ac3-991b-4570-9959-7aa135db8544,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,4
4125c3f3-df2c-417f-ab0d-4e565389bdfb,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,2
6ca2cf1c-c25a-41ba-8b6e-274e2180dbdf,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,10
7bf787ab-d882-472e-9a28-79eecf9245e1,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,5
7f8b868b-9c56-40c3-cb60323b4927,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,7
846408cc-30c7-4b9b-8632-e3a40ecceba6,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,6
8b2c8d8f-5359-490e-9066-3403954f7b95,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,9
95d740a9-da56-4d21-a0a1-6dea7cfa8644,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,10
c59fb3f5-acfd-436d-8792-5cd868ff18ec,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,2
cd621a00-6703-4b1e-a711-d07d7665862e,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,1
e805213d-bf13-4e69-7ac2c36a31a1,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,7
eb580a5a-d3f7-4be2-8a44-9bdbc7be1ab0,cdab9255-326c-4035-9aba-7f19cf61bdce,Bloodborne,10
02c59a8b-7429-4608-9638-e6784ffacf55,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
03134db0-5915-4443-b129-e46aef2ad420,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
036e8fa8-7d0c-4573-8e06-8dbe3d4c106a,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
083d7ebb-75ac-4573-8190-7ee3be010132,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
0fb7758b-ce85-4b1b-b535-341851b64f4d,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,7
11b1ce5f-2056-4214-a5ff-df7a2ff378a0,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,6
12809a09-3391-4539-baa2-5a12d0232bd9,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
12eb852a-298d-43bd-b3b5-b4aa242ff65e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
135850be-24df-467b-9271-e61c86aa1f16,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
14fcb308-1e24-46c5-bd54-3d01067bb7ad,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
151f31e3-77d4-484f-bfdd-3a55d51f7f8e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,6
16fb8d72-e8b0-45b2-85cd-88470371f389,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
193ce424-f3f5-45b5-b6f3-e1bcf9a99624,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
209bb395-b731-4004-8200-f4d8d585f912,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
2269d08f-ed3d-42e8-83c9-fd824f18de94,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
283fa67c-4cbe-4797-b304-135d6a27dae6,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
29ba9f45-b3d1-4402-a1fa-55410725dd0b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
319ae4e9-2063-44e2-a2d7-fbdce238485e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
36cb8277-7f09-46c5-96c2-f10b1d5b7b7f,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
3caa7a52-1359-4cb4-b75b-faaea2e0de88,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
3d592baf-9510-471c-b2d4-4c8530c61393,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
407c6965-4a59-4fa1-a0c1-4a20081b49e5,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
41055599-7050-4ae6-83e3-300335bc120e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
45e981dc-4325-4aff-8360-78cbab7f81ef,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,6
45fa692a-d05f-4da1-a1da-ef948db963a4,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
4ddfb83a-25ea-4825-89b3-c8d38b13563b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
4e6b5dd4-2ae8-48d2-807e-8ef808f10306,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
4efd13c5-5989-40b9-a23e-b44cc84b169b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
5290f1c4-bda8-47be-8de9-cf395a63d87c,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
56b23089-a5e0-4189-be08-0773d095724a,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
56c0ffef-e79f-4b8b-8e33-e908dbd61b9d,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
59c7b40f-e9a0-415b-a251-4b3f538b43f5,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
60a9f059-ac5f-4903-b59e-6367dea728fe,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
61b581a8-5694-46bd-b136-54ed1b0b3a3f,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
68406d04-0ec0-463a-afd6-07d1432da8ed,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
695f2c0d-2852-42c4-9348-e892e2ddfec4,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
6dece7d7-6406-4378-b56a-d658ef0a6036,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
6eb59e74-1357-4fc0-8f23-f05ffe983630,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
6f2281e1-47ce-4eab-bf42-877f8d42e11a,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
7230cbbf-e86e-4c95-9254-def44e906aff,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
74e41dee-43bd-4d24-a94a-f18bcec37468,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
76b240d6-7d41-460e-b533-8b99f052ecd1,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,7
792ce362-ee3c-4ba8-b2f6-f9b7ea6a97c1,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
7eec2ab0-f5ce-48bc-b849-16d5bdcedf8c,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
80a5f52c-11d5-4086-8ca5-3ad6a435b05f,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
83792cb4-c539-4e51-ad55-6228c7167b22,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
85c77d12-1f07-4855-bab9-e83e406e3950,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
87ca5624-3a24-4a16-af89-f9f66dda8bcf,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
8a545b52-da90-4ee4-b796-38c3a79cf632,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
8b7671a2-ce4f-4104-8f91-a726a7c7b9dd,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
945dfcdd-c7fa-4a7e-9cb7-be714df00889,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,2
95999d3d-b947-4690-bb11-0f9489394d81,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
965bed3a-3a85-4129-86e5-ee653afd2658,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
aa2439ed-9608-4994-9a72-5b35c22ba8d5,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
aa4e33dc-a1f2-4101-8731-17a8caeb1d44,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
abcdba3f-6e2c-4836-b1f1-ea61954fb3b6,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
ad06a1b0-0e07-42c4-bff2-1346304a3ef1,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,2
af013330-83a0-4f7e-b19a-532f20a52353,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
b5983366-b67d-430f-9081-76a8b34f7c12,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,4
b70220ee-814a-4b63-a6c1-c0f4dee5f324,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
c1ffd3ab-0766-4493-99af-2c8303776aef,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,7
c809cfac-b694-4e2f-a54b-ed30c956607c,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
c9a83f50-d66d-41a5-9a9a-b1c22ccd505b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,6
ca15e444-a6d4-4920-b84b-135d9f49753e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
cbbc94d1-bb94-4ed0-a792-0f91e00e7332,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,2
d4a2bfe3-a2a7-4a39-84b6-3e5e198b146d,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
d53a80a4-6652-4976-b32d-714a7fede32a,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
d63c86ac-80ba-449f-90ab-809f8e5dc60e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
da781d3d-c549-43ae-a362-bf97ad79f2a8,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
db17d131-eb9d-4d08-8722-6d7a0154b9f8,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
de92f78c-7b01-4880-8a78-c200a6da779b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,2
df0f664e-9d86-49ab-a914-de695a914f0e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
e4c8015e-15ad-45f3-8b76-4777347af80d,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,5
e54a7022-c7d2-448c-9d68-752602a0ba59,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,9
e703f45b-6523-4c99-8566-3ce7775cb73e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
e741c1b9-610b-41de-80bf-32d23a259563,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
ebf06c9c-8891-41b8-b68c-b86837b36b13,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
f11d63f3-54fc-4f73-a8f7-3cf8ea71bee1,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,1
f2cd3bbf-b0c9-4435-acaa-4fddc82bd3d0,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
f2ec989e-4f13-4aa4-8a08-bdf776a5e79e,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
f60e7d49-4402-446e-8824-f6f1516a6959,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
fc1f2e99-221f-4ac1-8a3f-4615e6697167,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,8
fc35361f-2bbc-4e9d-b191-98f4686933f8,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,10
ff73da37-0e53-4d62-bcb3-87a909618a8b,7ca1a4a0-b182-44a8-b43a-bed9c49a0c5e,Bloodborne: Complete Edition,3
799b7bcf-4380-4782-95ef-f1d7eaa019b8,0eb4be19-9aea-40b4-afcb-e8efa57a9c5b,Bloodborne: The Old Hunters,1
826848a1-902b-4179-a7f2-40b1d6930839,0eb4be19-9aea-40b4-afcb-e8efa57a9c5b,Bloodborne: The Old Hunters,7
71babf5e-7086-493c-96cb-e84ef4dcb2d8,10eff9e1-07d3-4a5a-8dcc-c949da548123,Bloodroots,1
d9a9165c-0290-417c-b1c1-5501c270ec79,10eff9e1-07d3-4a5a-8dcc-c949da548123,Bloodroots,3
60906f0b-cc37-4d7c-bfe6-5ba9973fd63b,3ffe313f-9125-473a-911e-d1302f90a4a1,Bloodstained: Curse of the Moon,7
687b07be-5a71-4b03-b70e-0fc24fa7696f,3ffe313f-9125-473a-911e-d1302f90a4a1,Bloodstained: Curse of the Moon,6
10c63462-dbca-430f-a3f3-8b73acbd850f,19815198-f155-481c-8ced-2569dc1e87a2,Bloodstained: Curse of the Moon 2,5
82a503f4-734a-4839-8caa-2034f9226884,19815198-f155-481c-8ced-2569dc1e87a2,Bloodstained: Curse of the Moon 2,3
33ab15c6-951b-4423-8cb5-ff1541e9ab71,25f9d2fc-21ac-4349-b942-e38ed4b0180d,Bloodstained: Ritual of the Night,8
e81de791-5035-4285-9679-86d490ef2b6a,25f9d2fc-21ac-4349-b942-e38ed4b0180d,Bloodstained: Ritual of the Night,5
ed39aea7-4ad3-438d-a83f-11328516ea01,7463a7e5-8cbc-47ed-9e66-ce4a5069b1ba,Bloody Zombies,9
f742d429-d03e-45be-86af-23ecf9c0caa0,7463a7e5-8cbc-47ed-9e66-ce4a5069b1ba,Bloody Zombies,6
14078dcc-cf6d-4065-8476-b5dc28753be0,ac4b6632-fae8-40fd-aa3c-161853ae391c,Bloons TD 5,5
4f99de06-e3a2-4269-a2bb-d2edd6910f6b,ac4b6632-fae8-40fd-aa3c-161853ae391c,Bloons TD 5,5
45fa692a-d05f-4da1-a1da-ef948db963a4,ce4c167c-706d-4245-aecf-fe56df44df01,Blue Angels Aerobatic Flight Simulator,6
6eb59e74-1357-4fc0-8f23-f05ffe983630,ce4c167c-706d-4245-aecf-fe56df44df01,Blue Angels Aerobatic Flight Simulator,3
2269d08f-ed3d-42e8-83c9-fd824f18de94,fa33d632-7856-4d63-bcf6-9e469490fe17,Blue Estate,2
83792cb4-c539-4e51-ad55-6228c7167b22,fa33d632-7856-4d63-bcf6-9e469490fe17,Blue Estate,3
193ce424-f3f5-45b5-b6f3-e1bcf9a99624,f3f52923-a03a-4525-8331-b16b779535db,Blue Reflection,10
f11d63f3-54fc-4f73-a8f7-3cf8ea71bee1,f3f52923-a03a-4525-8331-b16b779535db,Blue Reflection,10
945dfcdd-c7fa-4a7e-9cb7-be714df00889,e1ef4451-e565-4489-bd3f-7a0077ac2ae0,Blue Rider,2
ad06a1b0-0e07-42c4-bff2-1346304a3ef1,e1ef4451-e565-4489-bd3f-7a0077ac2ae0,Blue Rider,6
cbbc94d1-bb94-4ed0-a792-0f91e00e7332,cd53e6de-9d8d-4eec-b563-debd699df3e7,Blue-Collar Astronaut,6
de92f78c-7b01-4880-8a78-c200a6da779b,cd53e6de-9d8d-4eec-b563-debd699df3e7,Blue-Collar Astronaut,7
e741c1b9-610b-41de-80bf-32d23a259563,828feb9c-8257-4c94-8fb7-f640f1d29b02,Blues and Bullets - Episode 1: The End of Peace,8
ff73da37-0e53-4d62-bcb3-87a909618a8b,828feb9c-8257-4c94-8fb7-f640f1d29b02,Blues and Bullets - Episode 1: The End of Peace,5
03134db0-5915-4443-b129-e46aef2ad420,956cc94f-2d89-4da7-b230-a3faefb533ff,Blues and Bullets - Episode 2: Shaking The Hive,8
74e41dee-43bd-4d24-a94a-f18bcec37468,956cc94f-2d89-4da7-b230-a3faefb533ff,Blues and Bullets - Episode 2: Shaking The Hive,4
41055599-7050-4ae6-83e3-300335bc120e,a8e7fcf6-28fa-4afe-af52-599be3a9aa9e,Boggle,3
aa2439ed-9608-4994-9a72-5b35c22ba8d5,a8e7fcf6-28fa-4afe-af52-599be3a9aa9e,Boggle,9
f2ec989e-4f13-4aa4-8a08-bdf776a5e79e,e0cec1b0-e835-4f1d-a78c-0a28337859d1,Boiling Bolt,1
f43aaefc-3723-4a17-af6e-29392bcb5720,e0cec1b0-e835-4f1d-a78c-0a28337859d1,Boiling Bolt,3
4e429d24-29c4-464d-ab83-a0f7f775924f,5aba13ec-3690-4edc-b56a-2db44ceb9352,Bokosuka Wars II,5
d31a4378-bd10-4cb3-ae0e-b03c2bf62c78,5aba13ec-3690-4edc-b56a-2db44ceb9352,Bokosuka Wars II,8
3e75d853-4b2c-4e3c-aedf-a78629ea22b8,954fcf23-66e7-4d13-97ed-5922074bfd4e,Bomb Chicken,1
ee4aad4d-1230-4633-a74d-a33455e1703e,954fcf23-66e7-4d13-97ed-5922074bfd4e,Bomb Chicken,2
7b47cfa7-e138-4214-91f4-b5fb411f5034,2a16c670-f53d-4e59-bbf0-dc94438b3ff0,Bomber Crew,9
eea646d6-df9e-472f-a94d-8f87bdf86074,2a16c670-f53d-4e59-bbf0-dc94438b3ff0,Bomber Crew,9
95ef6887-1b0f-401b-aa83-ff5a84adc3d0,538e5c84-1a4a-40f3-8ced-eca937b20360,Bomber Crew: Complete Edition,6
cf2605e0-60b9-4eb2-b752-7fa81c594406,538e5c84-1a4a-40f3-8ced-eca937b20360,Bomber Crew: Complete Edition,3
14b5e4ef-c84d-4cf5-8330-65ff8923e474,443bff0d-07a3-48ea-9fb2-1e1e01ace134,BOMBFEST,9
2d72dee1-a182-4edd-8158-efaccd87c30d,443bff0d-07a3-48ea-9fb2-1e1e01ace134,BOMBFEST,4
888cfad5-4651-4a79-8da6-e66b326afb0c,1e5a6f34-9564-48fe-b4af-ef4bade6cc8d,Bombing Busters,2
953ce6b5-5b28-4046-afbe-e8385bfb73ec,1e5a6f34-9564-48fe-b4af-ef4bade6cc8d,Bombing Busters,9
d08055b6-a679-4255-b802-de8c149312d2,4b890d95-cebc-4a44-aae7-996d6ba571af,Bonds of the Skies,4
ec76bafe-4b49-4714-bb36-392e36e4efb9,4b890d95-cebc-4a44-aae7-996d6ba571af,Bonds of the Skies,6
478b0fe8-f087-44f9-9dd4-1cfdd535becd,6bc7f84a-0b7d-4b91-9720-7506b908d8a4,Bonfire,4
c301693e-d3d6-4a05-ab7f-0ba3cad955ae,6bc7f84a-0b7d-4b91-9720-7506b908d8a4,Bonfire,5
730e27e1-1871-413d-8871-f09f04f420b3,9f314ecb-0c81-4978-bec4-ee3f31cb158d,Bonkies,8
b8e52716-08ce-4b74-a588-8122d7b5768a,9f314ecb-0c81-4978-bec4-ee3f31cb158d,Bonkies,7
5b472dae-c57a-4ae1-8b5f-19edf55276be,4f1320d7-42aa-442a-ac5b-b321b71568c4,Book of Demons,2
7e8ce84a-0b49-4ab3-a1a0-ac28da328d3b,4f1320d7-42aa-442a-ac5b-b321b71568c4,Book of Demons,7
48d22602-2a25-4efb-ae28-eb198fcf245c,ee55a8ff-a046-4c6e-acae-e1346a739301,Bookbound Brigade,1
f5c6eaad-c382-42a2-aeb3-9c697789c61f,ee55a8ff-a046-4c6e-acae-e1346a739301,Bookbound Brigade,6
61760e63-e0e6-4e85-9639-a22680da63b4,22854036-2fb3-4fb0-bd8a-5b27176d7b0f,Boom Blaster,7
e703f45b-6523-4c99-8566-3ce7775cb73e,22854036-2fb3-4fb0-bd8a-5b27176d7b0f,Boom Blaster,4
9bb48c19-bb94-4460-b191-b52c0a98c19c,d08d01cc-fed7-4ac3-8a8d-46aadda2eb71,Borderlands 2 VR,1
c6e9eded-5c19-476b-8b97-bf48d0209572,d08d01cc-fed7-4ac3-8a8d-46aadda2eb71,Borderlands 2 VR,10
046b3f66-0037-464d-8360-2a265680a105,33414e7a-f8ac-4ab8-bf7c-122e3258ef7d,Borderlands 2: Commander Lilith & the Fight for Sanctuary,8
9921fd3e-3c5b-4bca-9b22-ac3811a2d1b4,33414e7a-f8ac-4ab8-bf7c-122e3258ef7d,Borderlands 2: Commander Lilith & the Fight for Sanctuary,7
03134db0-5915-4443-b129-e46aef2ad420,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,5
193ce424-f3f5-45b5-b6f3-e1bcf9a99624,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,2
2269d08f-ed3d-42e8-83c9-fd824f18de94,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,2
27feed3d-04be-4050-9806-8d312594159c,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,8
30b31834-066c-47ff-97d5-0cd610284242,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,8
41055599-7050-4ae6-83e3-300335bc120e,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,5
45fa692a-d05f-4da1-a1da-ef948db963a4,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,2
68082400-aa00-4066-a626-f7333ca1a76b,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,6
6eb59e74-1357-4fc0-8f23-f05ffe983630,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,1
74e41dee-43bd-4d24-a94a-f18bcec37468,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,4
83792cb4-c539-4e51-ad55-6228c7167b22,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,2
8c7e1c34-e65a-4b8a-b45d-6c614144b953,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,7
945dfcdd-c7fa-4a7e-9cb7-be714df00889,69a2d5cf-33aa-4586-95b8-eae641b8b6ca,Borderlands 3,3
